price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
8799272,16133,1,3,3,yes,yes,no,no,yes,2,yes,semi-furnished
5106204,12029,2,3,1,yes,no,yes,no,yes,1,yes,furnished
5405212,4570,3,2,3,yes,no,yes,no,yes,2,no,semi-furnished
13632980,2643,4,1,3,no,yes,no,yes,no,1,yes,unfurnished
6023614,12958,2,3,2,yes,yes,yes,yes,yes,0,yes,semi-furnished
12907213,8658,1,1,4,yes,yes,yes,no,yes,0,no,furnished
6475096,14808,5,3,2,yes,no,no,yes,yes,2,no,semi-furnished
7461222,14731,3,4,2,no,no,no,yes,yes,3,yes,unfurnished
10647280,5485,5,3,2,yes,yes,yes,no,no,1,no,semi-furnished
13808704,12922,4,2,2,yes,yes,no,yes,yes,0,no,furnished
10682394,16298,1,4,2,no,yes,yes,no,no,0,yes,unfurnished
7070315,7532,3,4,2,yes,yes,yes,no,yes,2,no,furnished
5738279,2321,4,4,4,yes,yes,yes,yes,yes,1,no,semi-furnished
10110625,11124,5,2,2,no,yes,yes,no,no,0,no,semi-furnished
13352390,7983,1,2,3,no,no,yes,no,yes,2,yes,semi-furnished
10317665,5248,3,3,1,yes,no,yes,no,no,0,yes,semi-furnished
6776235,2399,1,1,1,yes,no,yes,yes,yes,2,yes,furnished
9688849,15015,4,1,2,no,yes,yes,no,no,1,yes,unfurnished
8557966,8272,4,1,2,no,no,no,no,no,0,yes,semi-furnished
13390882,3438,3,2,1,yes,yes,yes,no,no,3,yes,unfurnished
9653286,4666,3,2,4,no,no,no,no,no,0,yes,furnished
8329231,11550,1,4,2,yes,no,yes,yes,yes,2,yes,semi-furnished
7080738,15284,2,3,4,no,no,yes,no,yes,0,yes,unfurnished
6742002,4952,5,3,3,yes,yes,no,yes,yes,1,no,unfurnished
9018647,16171,2,2,3,yes,yes,yes,yes,yes,0,yes,furnished
7386006,9016,5,4,3,yes,no,yes,no,yes,3,no,unfurnished
7586307,8528,2,2,3,yes,yes,no,no,yes,0,yes,furnished
12484493,11021,5,3,3,no,yes,no,yes,no,2,yes,semi-furnished
6072025,5265,2,2,1,no,no,yes,yes,yes,0,yes,unfurnished
4008138,6851,5,3,2,no,no,no,yes,yes,1,no,semi-furnished
13590428,13205,4,4,2,no,no,no,no,yes,2,yes,furnished
8427726,8527,5,4,4,yes,no,no,no,yes,2,no,semi-furnished
10181919,12073,1,4,3,no,no,yes,no,yes,2,no,unfurnished
12002306,5757,4,2,1,no,yes,no,yes,no,0,yes,semi-furnished
5381693,4293,5,1,2,yes,yes,no,no,no,0,yes,semi-furnished
6965650,12197,2,2,2,yes,no,no,no,yes,2,no,furnished
9869966,8267,1,4,4,no,no,yes,yes,yes,3,yes,semi-furnished
4767071,5102,2,2,1,yes,yes,yes,no,yes,0,no,unfurnished
7581969,14774,3,1,2,yes,yes,yes,no,no,3,yes,unfurnished
12434365,7177,5,2,2,yes,no,no,yes,yes,2,yes,furnished
13675976,11542,4,1,1,yes,yes,yes,no,no,2,no,furnished
6402380,8495,3,3,4,no,no,yes,no,no,2,yes,furnished
5152290,6016,1,4,4,no,yes,no,yes,no,2,yes,furnished
13181621,2452,4,3,2,yes,yes,yes,yes,yes,2,yes,furnished
6336556,13376,3,3,4,yes,no,no,no,yes,1,yes,unfurnished
12053570,7115,1,4,2,yes,yes,yes,yes,no,2,no,semi-furnished
12784594,3352,1,4,4,no,no,yes,no,no,0,yes,semi-furnished
13957660,5219,4,3,1,no,no,no,no,yes,3,yes,unfurnished
6668880,15543,1,2,4,no,no,no,yes,yes,3,yes,unfurnished
11448727,11752,2,4,3,yes,no,no,no,yes,0,yes,semi-furnished
5685192,16024,2,1,3,no,yes,yes,yes,no,0,no,furnished
4630421,2768,2,4,3,no,yes,yes,no,no,2,no,furnished
13986554,13820,2,3,4,no,no,yes,no,no,3,yes,semi-furnished
9764611,3938,2,4,1,no,no,no,yes,yes,3,yes,semi-furnished
